"","x"
"144",-1.99885551570233
"145",-1.93892352541484
"146",-2.08204361910884
"147",-2.03125672014092
"148",-2.03799306505868
"149",-2.00291841047543
"150",-2.03415448809805
"151",-2.18535790420509
"152",-1.97988253991608
"153",-2.03268603505648
"154",-1.98728602728004
"155",-2.02495292960683
"156",-1.90685617434177
"157",-1.93783563879441
"158",-1.90496456904923
"159",-2.04238309297833
"160",-2.01237385223854
"161",-1.9406747682234
"162",-2.01613950859879
"163",-1.86750761590704
"164",-2.01536670987027
"165",-1.98893738735331
"166",-2.21593648547776
"167",-2.01767482005923
"168",-2.10223901556434
"169",-1.94887058198183
"170",-1.98755832515508
"171",-2.01322606630567
"172",-1.96441241706401
"173",-1.88377814197477
"174",-2.0088387968105
"175",-2.05189097686325
"176",-1.9227258034026
"177",-1.98919811506742
"178",-2.09699160814474
"179",-2.12429917671274
"180",-1.95276747526102
"181",-2.04468559835137
"182",-2.08113425774832
"183",-2.05972908710004
"184",-2.15787643340175
"185",-2.05170690911025
"186",-2.19506622293891
"187",-1.95993903571029
"188",-1.96382955979281
"189",-2.29524967572553
"190",-2.13385775763782
"191",-2.11662043218481
"192",-2.23499080818839
"193",-2.05066355372804
"194",-2.11525251424367
"195",-2.05313788463154
"196",-2.15816192386663
"197",-1.96782156161841
"198",-2.0904924922994
"199",-2.17262196957824
"200",-1.95522096935436
"201",-2.09344378169482
"202",-2.14422793126571
"203",-2.22082282201048
"204",-2.04137643450825
"205",-2.26258189581418
"206",-1.97366476674429
"207",-2.2403650611595
"208",-2.03707137319936
"209",-1.96152653863948
"210",-2.03077387969939
"211",-2.07810795551469
"212",-1.91726132455998
"213",-1.96224227366128
"214",-2.0917967162004
"215",-2.08426354813917
"216",-2.15157905065236
"217",-1.98843202160355
"218",-2.01399917366114
"219",-1.91903038120998
"220",-2.22278392975823
"221",-1.94692731559136
"222",-2.23171135018023
"223",-1.88349182439718
"224",-1.98151394121086
"225",-2.07631329984894
"226",-2.17356661377853
"227",-2.01360176945054
"228",-2.05615164135165
"229",-2.0395795834568
"230",-2.07249617062134
"231",-2.07068362823011
"232",-2.05073612978845
"233",-2.17166211095235
"234",-2.15562998387565
"235",-1.9870844220669
"236",-1.95624571929002
"237",-1.99814697532653
"238",-2.20359026381119
"239",-2.05652152264937
"240",-2.17041427807216
"241",-2.26639963021021
"242",-2.24519075253112
"243",-1.97008840863426
"244",-2.21717104807923
"245",-2.09708074342241
"246",-2.21597268072046
"247",-2.04842722865649
"248",-2.19110213961417
"249",-2.12052506435214
"250",-2.13654249630941
"251",-1.97283289908333
"252",-2.12953731154977
"253",-2.18492953052865
"254",-2.12239333961661
"255",-2.08951526493602
"256",-2.046016410924
"257",-2.11494509898789
"258",-2.03101419164459
"259",-2.23739733430824
"260",-2.10699736406134
"261",-2.14353220813881
"262",-1.96363277216299
"263",-2.03210566846108
"264",-1.875228032206
"265",-1.99013679892396
"266",-2.06722130679699
"267",-2.04337427196632
"268",-2.06311675983219
"269",-2.14740859616368
"270",-2.22752320434803
"271",-1.92876213612339
"272",-2.15674876327892
"273",-2.09440949064318
"274",-1.98614986406187
"275",-2.16264268311729
"276",-2.19924692040847
"277",-2.14623276263562
"278",-2.11377506841679
"279",-1.94071076847995
"280",-2.02059772554695
"281",-2.06336844006484
"282",-2.25929231179523
"283",-2.0950566837232
"284",-2.12122435347486
"285",-2.04391889938528
"286",-2.04563368945612
"287",-2.16904834375511
"288",-2.08384519175623
"289",-2.19025583907217
"290",-2.17423294491395
"291",-2.15926758455861
"292",-1.95709791167645
"293",-2.13166956626641
"294",-1.99209082940654
"295",-2.11318482779261
"296",-2.1079024128512
"297",-2.0435655096663
"298",-2.0884779927606
"299",-2.16695494584916
"300",-2.1259187114562
"301",-2.28954103585442
"302",-1.85816559476539
"303",-2.2873179551453
"304",-2.07938850045015
"305",-1.94194521340663
"306",-2.03886813203789
"307",-1.9829983455317
"308",-2.13895750390046
"309",-2.03384993531131
"310",-2.10247926193308
"311",-2.0148560779316
"312",-2.20262643909156
"313",-2.16187808753163
"314",-2.11725417748613
"315",-2.20937327723655
"316",-2.04459771395902
"317",-2.02427356685592
"318",-2.09970799644766
"319",-2.04853289496729
"320",-2.14494008086763
"321",-2.00700271866289
"322",-2.20632662759721
"323",-2.13515723461318
"324",-2.0298260327746
"325",-2.01741475762495
"326",-1.98345373743381
"327",-2.06327174454419
"328",-2.08053810194037
"329",-2.1545605766316
"330",-1.98239812131528
"331",-2.1136934977897
"332",-2.11220811531978
"333",-2.04736769422576
"334",-1.9948970720133
"335",-2.11977987890541
"336",-2.13186600932434
"337",-1.91276483818853
"338",-2.05315260716705
"339",-2.08163782922518
"340",-1.9854354687148
"341",-1.89911812856113
"342",-2.04028633039932
"343",-1.96375614677416
"344",-2.13772774322775
"345",-2.09862524931964
"346",-2.00779378122305
"347",-2.01258623613884
"348",-2.11257900317726
"349",-2.10966952382031
"350",-2.02342251802816
"351",-2.13597166780206
"352",-2.07577166242527
"353",-1.90136585633788
"354",-2.014570104358
"355",-2.05714720160779
"356",-2.14759418459993
"357",-1.94524057848812
"358",-2.04485747059163
"359",-2.0261290676189
"360",-2.00220825342596
"361",-2.07259862164747
"362",-1.99635429613286
"363",-1.99694214836002
"364",-2.09694692765851
"365",-2.05511962240634
"366",-2.01207566920082
"367",-1.94952802467746
"368",-1.92741528288321
"369",-1.95168804451966
"370",-2.13422089466585
"371",-2.02711437644258
"372",-2.00360148778316
"373",-2.17000638733315
"374",-2.05729575454219
"375",-2.10256031127159
"376",-2.12762845461125
"377",-2.08967739967132
"378",-2.32728258573199
"379",-2.02712380105123
"380",-1.87072210358953
"381",-2.21879781199308
"382",-2.21759327244286
"383",-1.97180342792921
"384",-2.05134733280004
"385",-1.79245007166074
"386",-2.06534708706036
"387",-2.01671120742079
"388",-1.79303934253721
"389",-1.91146622121145
"390",-2.10508815323897
"391",-2.08598787435646
"392",-2.05001172140958
"393",-2.18457970107537
"394",-1.98154143283044
"395",-2.12821167136647
"396",-2.06138576178857
"397",-1.98874614478399
"398",-1.96450471923133
"399",-1.80703716318455
"400",-2.06424776310375
"401",-1.94192854747076
"402",-2.1199813492325
"403",-2.12663324289115
"404",-2.08446541596182
"405",-1.95916752647699
"406",-2.03393543917702
"407",-1.97950575367357
"408",-1.97305715385925
"409",-1.90890413577457
"410",-1.99063160039322
"411",-1.9922849264722
"412",-2.00893962254722
"413",-2.0362258628403
"414",-2.10166429160375
"415",-2.12938255248492
"416",-2.06829753034402
"417",-1.87629451340372
"418",-1.91296078838089
"419",-2.07602913114431
"420",-2.05551595534645
"421",-2.04297547284377
"422",-2.01944955966639
"423",-2.23246909896888
"424",-2.03689516232728
"425",-2.0783562677121
"426",-1.93110544039416
"427",-1.9454501948693
"428",-2.02506484388706
"429",-1.96835403017466
"430",-2.01564484602579
"431",-1.88972428804797
"432",-2.09988612028375
"433",-1.94728954174899
"434",-2.08759843666516
"435",-2.03773630852586
"436",-2.02746489298108
"437",-2.08941350605323
"438",-2.1242906690337
"439",-2.12633818799325
"440",-2.07759988567226
"441",-2.26696595865079
"442",-2.08577472729244
"443",-2.12514463937458
"444",-2.07717526176772
"445",-1.99317108588521
"446",-2.29903569256623
"447",-1.91542959151177
"448",-1.98261610008087
"449",-2.016481629855
"450",-2.14480698885329
"451",-2.14569279375981
"452",-1.99113398240904
"453",-1.96577362840346
"454",-2.09265160438328
"455",-2.01060853191338
"456",-1.95449296204001
"457",-2.02091520528062
"458",-1.98771889766886
"459",-2.13538535557478
"460",-2.01016841971804
"461",-1.95740233076145
"462",-2.064514549809
"463",-2.06793143091439
"464",-2.11129140565788
"465",-2.02249717241592
"466",-2.11178264821254
"467",-2.06978737230512
"468",-1.96862133895231
"469",-1.88671890059475
"470",-1.90476612650154
"471",-2.03857616064231
"472",-1.85818744711038
"473",-2.10911450986519
"474",-2.1138481869849
"475",-1.94902245831924
"476",-1.9796842568647
"477",-1.81783330906457
