"","x"
"1",5.39362754635236
"2",5.51444273599807
"3",5.53093523254985
"4",5.508872312916
"5",5.56676108790651
"6",5.48608703540458
"7",5.55930853209417
"8",5.54755598012566
"9",5.56228719981538
"10",5.55055890126814
"11",5.59958650499073
"12",5.58397699685343
"13",5.57231320143096
"14",5.56448060800722
"15",5.57962454780953
"16",5.5778558932981
"17",5.60772403696411
"18",5.61446734081208
"19",5.61475130659514
"20",5.62485466953671
"21",5.61574050657444
"22",5.61654315024376
"23",5.64970915288974
"24",5.64774478439586
"25",5.63568285454779
"26",5.66061525921602
"27",5.67074751652225
"28",5.68713499837185
"29",5.665167282942
"30",5.67251918513773
"31",5.66164896897105
"32",5.68425431159456
"33",5.69020102576072
"34",5.68429058948132
"35",5.65450553597084
"36",5.65872083648804
"37",5.63440676801603
"38",5.64984818659331
"39",5.66668585414669
"40",5.661589102189
"41",5.67585279683985
"42",5.67138739328685
"43",5.68424037608511
"44",5.6821600221946
"45",5.7032156564351
"46",5.68207250762432
"47",5.68144208697449
"48",5.67346796133618
"49",5.66291461812476
"50",5.66876522991658
"51",5.66487417307295
"52",5.68180886205163
"53",5.68326174344226
"54",5.69091732364552
"55",5.68563337476675
"56",5.67963028195545
"57",5.66819190656809
"58",5.66284404707499
"59",5.6754530307954
"60",5.67534782075921
"61",5.67072991344238
"62",5.66062616565272
"63",5.66373104263665
"64",5.65902010545511
"65",5.67659693226524
"66",5.68396772927506
"67",5.68844042909502
"68",5.68769623321977
"69",5.69786393272341
"70",5.69828674707636
"71",5.6960123886302
"72",5.69912494470634
"73",5.69394515060766
"74",5.70078857873669
"75",5.69685366364779
"76",5.69000255947438
"77",5.69573706849008
"78",5.70680995502312
"79",5.69467330840498
"80",5.68479003620884
"81",5.69229245433378
"82",5.68946242425894
"83",5.7017879050878
"84",5.69076365642557
"85",5.69909821183912
"86",5.67275981747573
"87",5.67062261486703
"88",5.67708109179724
"89",5.68611098725874
"90",5.68200768516015
"91",5.68801121992479
"92",5.68852002748145
"93",5.6813075727829
"94",5.67494407654228
"95",5.67305940620737
"96",5.67655033182382
"97",5.68159755128018
"98",5.67895748735685
"99",5.67782588459549
"100",5.66119041038132
"101",5.65684308093726
"102",5.65051371821741
"103",5.6470042034312
"104",5.66429599613881
"105",5.66565123593918
"106",5.65890238185127
"107",5.65489784794025
"108",5.66998805754713
"109",5.66694161283269
"110",5.66094353716487
"111",5.66538255051999
"112",5.66861525519761
"113",5.65920268719552
"114",5.65596452168066
"115",5.64633255768031
"116",5.65883704109333
"117",5.64199398058002
"118",5.63112281152191
"119",5.62332319269931
"120",5.6229952947155
"121",5.6390180515247
"122",5.62802378630014
"123",5.62785730242974
"124",5.62532520157295
"125",5.63428228624601
"126",5.63094117311732
"127",5.62939643263864
"128",5.62670992459249
"129",5.6476041825212
"130",5.64048748049686
"131",5.65789134023466
"132",5.65778588999566
"133",5.65569180893551
"134",5.66512451987069
"135",5.66919881264485
"136",5.66807116689656
"137",5.65703423000042
"138",5.66275961050317
"139",5.66725777307409
"140",5.65708078556509
"141",5.66563137695038
"142",5.65761425789426
"143",5.65758523547222
"144",5.66856132183049
"145",5.66274902205472
"146",5.64958697853561
"147",5.65153121382331
"148",5.65817863774596
"149",5.65533055994769
"150",5.64080514784964
"151",5.64125663978386
"152",5.63820852996869
"153",5.6284594690401
"154",5.63785891479793
"155",5.62567123919997
"156",5.61793138104807
"157",5.61532203153375
"158",5.62975627198277
"159",5.61307796412985
"160",5.62133691516239
"161",5.62268369397518
"162",5.61811301907097
"163",5.62807401310743
"164",5.62851468040858
"165",5.62595612791139
"166",5.61566631841916
"167",5.61732071447582
"168",5.61594404904986
"169",5.61841068014247
"170",5.61672909676149
"171",5.60617920926686
"172",5.61113095959518
"173",5.61860999213459
"174",5.60532722004252
"175",5.61056576048404
"176",5.60633220441512
"177",5.5939871692279
"178",5.58175223143002
"179",5.5785198920677
"180",5.57564102151313
"181",5.56676328602676
"182",5.54584074952162
"183",5.55587938983955
"184",5.56592261959428
"185",5.56477725404602
"186",5.55785365026812
"187",5.55410914594715
"188",5.54655352322821
"189",5.54827809812312
"190",5.54483988160758
"191",5.53762394095251
"192",5.53096459358211
"193",5.52601388164901
"194",5.51918730197205
"195",5.51953057766886
"196",5.52377217266265
"197",5.53236106277093
"198",5.52621470920171
"199",5.53302802195843
"200",5.53640448751936
"201",5.53511638126101
"202",5.53531019889849
"203",5.53747643770173
"204",5.53442344527438
"205",5.53310690326131
"206",5.51582601890089
"207",5.52545314611551
"208",5.52146034328672
"209",5.51120702142206
"210",5.52781901028523
"211",5.5178455669599
"212",5.52114062706618
"213",5.51824779014694
"214",5.51447665967226
"215",5.516164741776
"216",5.50941981648295
"217",5.52028424866558
"218",5.50046113993607
"219",5.5109626922877
"220",5.50162703042305
"221",5.53033923281206
"222",5.51667378466693
"223",5.51140006472726
"224",5.50715049327812
"225",5.49976995542968
"226",5.50795127891306
"227",5.49695962435833
"228",5.49781639009298
"229",5.49100570430405
"230",5.50346223306322
"231",5.50189539494817
"232",5.49200053827794
"233",5.49251194021282
"234",5.50836283664234
"235",5.52743750558375
"236",5.50685791983301
"237",5.50820572302527
"238",5.51272153744904
"239",5.51605341810116
"240",5.50964006213846
"241",5.5107192725419
"242",5.49717851417504
"243",5.46266860117319
"244",5.47755755302198
"245",5.461513233516
"246",5.47576723388484
"247",5.46957531642305
"248",5.47165421753351
"249",5.44946030363852
"250",5.45350767844819
"251",5.45350234922865
"252",5.45064237296464
"253",5.45202673474855
"254",5.4552460301415
"255",5.45254242570352
"256",5.46119077925432
"257",5.45560093924671
"258",5.45011753903078
"259",5.46661018468887
"260",5.45810491364132
"261",5.46039184090649
"262",5.46233526165996
"263",5.472780395371
"264",5.45673778815322
"265",5.45174201146682
"266",5.45413415819808
"267",5.44221102308661
"268",5.43443979379932
"269",5.44444946579566
"270",5.44911483790202
"271",5.45445989762913
"272",5.43573230739139
"273",5.44245071808589
"274",5.4316666423988
"275",5.44388709575756
"276",5.43949069214506
"277",5.42902720426678
"278",5.42180788570974
"279",5.42387628565271
"280",5.43350725385206
"281",5.43788748950729
"282",5.42585331746604
"283",5.41606292672994
"284",5.41539154661795
"285",5.41954712140763
"286",5.42314974583448
"287",5.40896153713712
"288",5.41264452935331
"289",5.41634985791581
"290",5.41190039467798
"291",5.41026104900713
"292",5.41362377993864
"293",5.43198301158559
"294",5.42871261136303
"295",5.42481160100464
"296",5.41870055338546
"297",5.42323461467151
"298",5.43195095138761
"299",5.4266931840478
"300",5.42495254214606
"301",5.41045195675494
"302",5.41243147786133
"303",5.40034590523201
"304",5.40573853305327
"305",5.39345713651509
"306",5.40148284286389
"307",5.38576344260359
"308",5.38668635526071
"309",5.38222427486262
"310",5.3796194348616
"311",5.39700620908424
"312",5.39276277040162
"313",5.39039475969214
"314",5.38280031890057
"315",5.3784605057958
"316",5.37320107584144
"317",5.39306010382655
"318",5.3869289141408
"319",5.36889337836965
"320",5.37394470594652
"321",5.36764571396096
"322",5.36014182744417
"323",5.3625414306174
"324",5.33283648986684
"325",5.33379347223217
"326",5.33862362173885
"327",5.32385455248635
"328",5.30663093392772
"329",5.32659691784923
"330",5.33228514318709
"331",5.32037360353554
"332",5.33967916117764
"333",5.34533950776312
"334",5.34110904395382
"335",5.33030353648119
"336",5.35836144985857
"337",5.34440946569008
"338",5.35397740593673
"339",5.32737277768899
"340",5.33300901347917
"341",5.33605973205293
"342",5.32360720606857
"343",5.31113578354551
"344",5.32595227915843
"345",5.33919309826467
"346",5.33139960769656
"347",5.33291026367962
"348",5.33582575013165
"349",5.30685757874476
"350",5.30845029734137
"351",5.31630643362471
"352",5.30984847208793
"353",5.31609269646154
"354",5.33409212588046
"355",5.3049547436527
"356",5.31183923707479
"357",5.34323719022742
"358",5.3092178685235
"359",5.29943701598357
"360",5.33075266733099
"361",5.31737067636444
"362",5.32591507588789
"363",5.31058133399784
"364",5.32773631365535
"365",5.34066825818548
"366",5.32425858588463
"367",5.31474084264559
"368",5.30114024658631
"369",5.3102324208973
"370",5.30295428589239
"371",5.31694367112936
"372",5.32410502719684
"373",5.31970944742385
"374",5.32983311947551
"375",5.31074893093459
"376",5.31234433191529
"377",5.32011306136107
"378",5.31044459154126
"379",5.30282505218508
"380",5.32077391436855
"381",5.35018684935641
"382",5.32693596730009
"383",5.31224895635144
"384",5.34301316920661
"385",5.32744846257542
"386",5.35912013408065
"387",5.34981793110708
"388",5.31805371227349
"389",5.31633728375849
"390",5.32267011949275
"391",5.33480793770277
"392",5.3390155312032
"393",5.32348580206019
"394",5.35375772274094
"395",5.32470023716796
"396",5.32533722573097
"397",5.32934594067324
"398",5.35703963701973
"399",5.33401815201581
"400",5.37301786985693
"401",5.36485368337173
"402",5.34395599869281
"403",5.36568003664206
"404",5.35581371918455
"405",5.35627135363335
"406",5.34700776273936
"407",5.32587587046538
"408",5.33951140573115
"409",5.33532525738582
"410",5.35682763761187
"411",5.34969357334774
"412",5.32641299745299
"413",5.31205931561902
"414",5.33963273034906
"415",5.300129578694
"416",5.29885387451453
"417",5.27811904869798
"418",5.29444178442764
"419",5.31633983085473
"420",5.30691014442417
"421",5.28433546669154
"422",5.30048174883874
"423",5.28819135464127
"424",5.28138218536993
"425",5.27138441679907
"426",5.27567300776199
"427",5.27009213057597
"428",5.27259024010904
"429",5.28569800000339
"430",5.28650041342172
"431",5.28261591762435
"432",5.28852838696448
"433",5.29375932554306
"434",5.27938691998912
"435",5.26833715233704
"436",5.2779048894408
"437",5.29737057788479
"438",5.33423328748774
"439",5.27123964067121
"440",5.31152218554958
"441",5.30888129178367
"442",5.26129087248962
"443",5.337466986547
"444",5.27475139769413
"445",5.3059927732785
"446",5.31057987221681
"447",5.33336407643073
"448",5.38180681184534
"449",5.36283655718479
"450",5.390155175784
"451",5.43959466978799
"452",5.40708730875801
"453",5.38363941927123
"454",5.41126623228031
"455",5.38116355799849
"456",5.34480146888902
"457",5.3167954809668
"458",5.31671340797771
"459",5.36445149175813
"460",5.31500645220876
"461",5.35777161863715
"462",5.34718685186051
"463",5.30719526187744
"464",5.32874222402413
"465",5.42489791925362
"466",5.37615290368598
"467",5.44108408410271
"468",5.37467846229168
"469",5.31903461759523
"470",5.36176150779292
"471",5.40212799662197
"472",5.29925360741588
"473",5.39349658822444
"474",5.44229551241436
"475",5.31964388062978
"476",5.41090249436139
"477",5.36712617272322
"478",5.3152629018286
"479",5.3837483034686
"480",5.3043761541062
"481",5.37205447378728
"482",5.25744104286476
"483",5.30403363155316
"484",5.3044573146519
"485",5.34914955626911
"486",5.32148902450592
"487",5.31371100687185
"488",5.33042089630375
"489",5.37926506721639
"490",5.38946046154672
"491",5.40577157160953
"492",5.36658886944022
"493",5.33481744107667
"494",5.35939512448198
"495",5.31357506842603
"496",5.38010608697284
"497",5.41401941498197
"498",5.37546013691405
"499",5.42845034740668
"500",5.42821729925841
"501",5.45410907900777
"502",5.35262201141814
"503",5.35675210380356
"504",5.36080816916202
"505",5.39966591597755
"506",5.34854030591914
"507",5.43620780431948
"508",5.44818989744299
"509",5.4483696277454
"510",5.38769208991477
"511",5.43417306006331
"512",5.44034802920654
"513",5.42855359346679
"514",5.39910088382181
"515",5.4926560353213
"516",5.46161835849117
"517",5.46859711046796
"518",5.43406305384138
"519",5.38720176094999
"520",5.41053517870046
"521",5.44590603418658
"522",5.43253165009367
"523",5.39386934348571
"524",5.39688192523866
"525",5.41855392607175
"526",5.45799540630041
"527",5.41944793628995
"528",5.42323380586945
"529",5.36628052257491
"530",5.36591891423641
"531",5.3737519071249
"532",5.32736455070697
"533",5.39675957100432
"534",5.34426530451186
"535",5.43281946584715
"536",5.3458288796358
"537",5.36733408733579
"538",5.32946292253928
"539",5.38378654093686
"540",5.39940862112908
"541",5.35326561991474
"542",5.33986808237808
"543",5.39177437473529
"544",5.41102264253665
"545",5.38446971491579
"546",5.33898705485643
"547",5.40251804634527
"548",5.35126421437292
"549",5.36812471251647
"550",5.46761975372952
"551",5.33745995336319
"552",5.37212760198329
"553",5.42842503513885
"554",5.39299056827758
"555",5.38008549322817
"556",5.40292098716673
"557",5.33246114619918
"558",5.39459145767429
"559",5.42243383503357
"560",5.38553452970299
"561",5.43971096727939
"562",5.47022631148272
"563",5.4225257904537
"564",5.42779749238391
"565",5.33966274046714
"566",5.47225981723539
"567",5.43517601758939
"568",5.41310235129187
"569",5.37733320687958
"570",5.38729546583424
"571",5.38889110447914
"572",5.39158754816417
"573",5.3851929751935
"574",5.41692605306009
"575",5.36494612686914
"576",5.34502485468945
"577",5.38219150893055
"578",5.36106233070342
"579",5.5009197095385
"580",5.32421635915778
"581",5.35228987017968
"582",5.3801987257121
"583",5.39801128574656
"584",5.44292395963519
"585",5.35997628997753
"586",5.3228026630757
"587",5.38964429984321
"588",5.36715976214745
"589",5.37326130609197
"590",5.36681943511339
"591",5.40569081727077
"592",5.32426397746631
"593",5.43907122534408
"594",5.39267264642019
"595",5.36835517950051
"596",5.37567771417468
"597",5.33869292689764
"598",5.30172930171923
"599",5.41635337008069
"600",5.41753309272065
"601",5.31811381486369
"602",5.39103786096353
"603",5.42717871667166
"604",5.38749722824797
"605",5.38033988158214
"606",5.45062693622788
"607",5.39875199695388
"608",5.41239831872825
"609",5.38961750156993
"610",5.35456625432334
"611",5.36395525650185
"612",5.38278425157962
"613",5.39054577580606
"614",5.41168535730888
"615",5.3962766650614
"616",5.40002692897917
"617",5.39055284496047
"618",5.43039439153217
"619",5.37720314359781
"620",5.34315556998277
"621",5.45309736769806
"622",5.43418634062113
"623",5.38732088203645
"624",5.32202962673337
"625",5.37074769393796
"626",5.40745202317959
"627",5.42698429672297
"628",5.3254410321059
"629",5.41358062147713
"630",5.35195059317097
"631",5.3812814710609
"632",5.40803246852181
"633",5.37957137459217
"634",5.36404865423284
"635",5.38301103733338
"636",5.26450126212378
"637",5.37938685367718
"638",5.37105406510847
"639",5.3798707422165
"640",5.37053610844648
"641",5.3855763130681
"642",5.37990763199724
"643",5.51253137862789
"644",5.38832960248309
"645",5.42805282386805
"646",5.468471672171
"647",5.40283824339742
"648",5.50718662355795
"649",5.31712319374112
"650",5.40331789777623
"651",5.41468399576786
"652",5.4190070408588
"653",5.42562131394689
"654",5.37721256987309
"655",5.35440002901642
"656",5.50174305289706
"657",5.4535740119033
"658",5.41165509356893
"659",5.38239941496817
"660",5.39322970385794
"661",5.34790792260059
"662",5.37981285189308
"663",5.32239161893232
"664",5.35383086301431
"665",5.34509486485682
"666",5.39787949694376
"667",5.36844785849559
"668",5.34655428401976
"669",5.36025317985734
"670",5.29989756299477
"671",5.360240436914
"672",5.35861705543952
"673",5.37076645327945
"674",5.38408682854289
"675",5.41376147439981
"676",5.38956325042996
"677",5.35743947296161
"678",5.45694297506962
"679",5.39134949117209
"680",5.35821908050122
"681",5.33939062664442
"682",5.40327446269129
"683",5.37457356424127
"684",5.44692416963755
"685",5.37030436734809
"686",5.37815846227764
"687",5.46492138149569
"688",5.35733924561715
"689",5.37620737692899
"690",5.39032811706913
"691",5.39607512194645
